prompts
train tr9209
train tr9310
train tr9327
train tr9345
train tr9360
train tr9448
train tr9495
any arrival
train tr9522
train tr9531
train tr9533
train tr9580
train tr9611
train tr9678
train tr9741
train tr6456
train tr6368
train tr6110
train tr4283
any price
train tr3197
train tr3207
train tr3234
train tr3237
train tr3255
train tr3390
train tr3447
train tr3456
train tr3515
train tr3547
train tr3661
train tr3695
train tr3753
train tr3782
train tr3844
train tr3922
train tr3154
train tr3138
train tr3087
train tr2775
train tr2236
train tr2257
train tr2274
train tr2379
train tr2547
train tr2704
train tr2730
train tr2863
train tr3043
train tr2874
train tr2912
train tr2929
train tr2958
train tr2969
train tr2970
train tr3000
train tr4259
train tr4329
any idea
train tr4373
train tr5473
train tr5484
train tr5567
train tr5570
train tr5677
train tr5686
train tr5688
train tr5725
train tr5747
train tr5773
train tr5863
train tr5901
train tr5902
any location
train tr5953
train tr5972
train tr6003
train tr5465
train tr5413
train tr5389
train tr4824
train tr4447
train tr4488
train tr4535
train tr4553
train tr4626
tr1610 leaves
train tr4765
train tr4840
train tr5343
train tr4859
train tr4863
train tr4931
train tr4975
train tr5015
train tr5054
train tr5056
trian tr7924
trianid tr1465
trin id
all 8
allenbell .
welcome amd
welcome andhave
all tickets
all srt
welcome nice
all set-
well 4
well all
well christ
well here
all nightclubs
all hotel
all guesthouses
well riverboat
all four
all available
allenbell and
allenbell guesthouse
wehave four
almost there
alright do
we haven't
alright a
we list
we love
we may
already booked
we show
we're glad
we sure
we thank
almost all
allright .
we're a
we're always
allenbell matches
all are
well they
we didnt
all 6
after checking
african huh
"adress ,"
address: hills
address for
"address ,"
addesbrookes hospital
addenbrookes postcode
addenbrookes is
addenbrookes hosptial
what interests
addenbrookes has
addenbrokes hospital
addebrookes hospital
what movie
adc theater
acron guest
again i
again nothing
again that
what an
well what
wen do
all 2
all 10
what a
alimentum is
what ammenities
alexander is
what dad
alexander b&b
what aspects
what attraction
alaways welcome
al set
what criteria
what cuisine
alright got
alright have
and is
also what
and free
unable to
and a
unfortunately all
unfortunately ashley
unfortunately bedouin
and *i*
unfortunately bookings
unfortunately eraina
anatolia meets
"anatolia ,"
an expensive
an entrance
unfortunately not
unfortunately reservations
among the
always welcome
two two
two trains
two selections
try visiting
try clubbing
try dojo
try gonville
try kohinoor
try riverside
try some
try university
ttr7278 leaves
two seats
tuesday at
twelve trains
twenty one
two are
two do
two hotel
two results
unfortunately their
also the
we could
also have
wagamama serves
wagamana is
wait .
wandlebury 's
alright what
want me
want to
warkworth does
alright we
warkworth terrace
alright tr2239
alright sounds
we a
alright perfect
alright ive
we booked
we certain
alright when
wadlebury county
w8yhjksv is
alrightyou are
unfortunately those
"also ,"
unfortunately with
unfortunately you
"unfortunatley ,"
"unfortunatly ,"
"unfortuntately ,"
alrighty then
alright where
university hotel
university of
upon booking
very please
visitors find
vkjgwfnr is
vue can
tr1612 will
tr0757 leaves
tr1596 leaves
sure many
sure phone
sure reference
sure rosa
i recommendvlittle
i recommen
i recomend
sure theres
i ran
i quite
sure thingthe
sure thingwhat
sure tr7759
sure train
sure travel
sure u
i pulled
i particularly
sure on
i said
sure why
sure lan
successfully booked
sue it
super !
i tsounds
sure -ly
i tr0212
sure are
i take
sure depending
i switched
sure expect
i suppose
sure gonville
sure here
i successful
i searched
i search
sure where
i now
gonville is
i hve
i hop
telephone number
i honestly
tell the
tenpin 's
tenpin address
tenpin can
i hev
i hear
i heaar
text us
th kymmoy
tha adress
than you
"thank ,"
thank and
i happen
i hovw
taxi from
sure- where
taxi booking
surethat 's
surethe lucky
surethe phone
surethe travel
surethe trip
suretheir phone
suretr9360 departs
"surprisingly ,"
sweet !
t is
i narrowed
i must
i most
take their
take your
i m
i looked
success in
i unfortunately
i waqs
shall we
im getting
should it
shouldn't be
si booked
ikcbzmlx is
since that
since there
since this
since you
if your're
six trains
slight typo
if your
so do
so for
if they
so i
im not
several good
street .
"several ,"
sadly there
indian food
"indian ,"
said to
indeed we
indeed there
indeed i
in review
in parkside
same time
scadamores punting
in expensive
scudamores is
second time
see where
seems like
seventeen location
so it
so just
if the
so the
i'll get
sorry they
i'll check
sorry unfortunately
sorry we
sorry yes
sory can
i'll also
sounds wonderful
south would
starting at
starting on
starting what
starts from
staudct0 is
i went
still no
sorry the
i'll gladly
i'll recommend
sorrry i
so to
so ugly
so we
if thats
some do
some options
sometimes we
if money
i'll take
if everything
if a
id recommend
sorry bout
id is
sorry do
iam sorry
thank yo
thank yopu
i ha
have 2
happy anniversary
hamiliton lodge
the avolon
the ayesbray
"hakks ,"
the aylesbury
hakka has
hakka 's
the belfry
"haha ,"
the bishops
hace a
the bold
grey skoda
greatyou are
greati have
the botanical
happy birthday
have i
the a&b
the archyway
hi this
hi there
hi i
the addres
hi .
hey i
the alexdander
here it
help me
the allen
the alpah-milton
the alpha
headed to
the alpha-minton
the anatolia
the apha-milton
have we
greathow can
the british
the bryard
great you
great glad
the closes
the clowns
"011223464646 ,"
the cocum
the concerthall
great are
great and
the cops
grafitti has
graffiti 's
the cover
got itthe
"goos-bye ,"
the department
goodbye too
good-bye .
the cityrooms
the cityrooma
great guesthouse
great street
the byart
great where
great what
great we
great tr
great to
great thanks
great let
great hit
great kymmoy
great if
great idea
the church
the churches
great how
the cinema
hills road
"hm ,"
thank your
that can
that departs
that did
that does
i beg
that guest
that guesthouse
i avenue
i assume
i apologizethat
i always
that id
that information
i ahve
that leave
"i ,"
hutington marriot
huntington marriot
i book
that brings
the 9:59
that bring
thanks
i get
i gave
i forgot
i feel
thanks alot
i don
thanks have
i completely
i completed
thanks to
thanks too
thanks very
i cancelled
that are
that arrives
i bookid
hughes hall--postcode
that on
howe about
that particular
that went
hope your
"hmmmm ,"
hmmm .
"hmmm ,"
thats good
"the ""yu"
the 09:16
the 15:21
the 16:09
the 1st
the 2
the 20:24
the 3
hmm .
the 5
the 5:54
hot pot
hotel -s
that type
that ride
how silly
how people
that police
that post
that postcode
that reservation
how much
how man
that trainid
that shouldn't
how great
that specific
that ticket
how early
that too
how 's
interestingly enough
is a
is an
my all
ok in
ok is
mumford theatre
most things
ok just
ok no
most nightclubs
ok sorry
ok sure
most colleges
more specifically
monday just
moderate range
ok to
moderate price
moderate -ly
ok where
ok id
my attempt
oh wait
my database
oh what
my preference
oh you
my listings
my last
ok addenbrookes
ok alexander
ok am
my fault
ok can
ok de
ok did
ok do
ok done
ok expect
ok fantastic
my earliest
ok williams
ok wonderful
ok would
milton road
lovely guesthouse
okay happy
lovely .
"lovely ,"
lots of
lots !
looking now
okay its
okay just
london kings
okay looks
okay no
okay now
lol .
okay please
okay shanghai
"lol ,"
luck is
luckily there
okay for
okay any
midsummer house
michael house
"meghna ,"
meghina 's
okay all
okay anatolia
meghan is
maybe old
okay fantastic
okay at
okay brah
maybe i
okay christ
okay churchill
maharajah tandoori
lynne stover
oh well
oh they
lets start
nice !
no thanks
neither is
neither are
need any
near the
no trouble
no tuscan
no we
nandos postcode
no you
"none ,"
none fits
nandos number
nandos in
noone in
"nope ,"
nope .
neither price
no sorry
oh that
no sir
no entertainment
no boats
no indian
no information
no 2
no its
nirala is
nice talking
no none
no pools
nice place
no problemwhere
no quite
no record
no records
nice it
no results
north 154
"not ,"
nandos fits
not an
name is
o booked
oak bistro
my suggestions
of coursesorry
of coursethe
of couse
of how
my suggestion
my sincerest
my search
oh good
oh great
oh may
oh of
oh okay
oh sure
nusha can
nusha and
nusha :
nothing fits
not at
not available
not based
nandos can
not sure
not with
nothing else
"nandos ,"
nusha 's
nando 's
nothing matching
nothing of
nothing was
now i
name type
number is
limehouse phone
lets narrow
is cost
please to
please wait
it works
it turns
it offers
it may
postcode cb17dy
postcode cb23pg
postcode cn21dq
it look
postcode: c
postcode: cb11jg
postcode: cb43nl
postcodes are
prezzo 's
prezzo and
prezzo in
it leave
please use
it'll be
its ok
please stop
its location
please clarify
its listed
its expensive
please enjoy
its called
please find
please have
its available
its an
please modifiy
please pick
its actual
please reach
please show
italian is
italian and
prezzo restaurant
prezzo serves
price -s
price for
reservation is
reservation made
reservation reserved
reservations are
it actual
is yu
is your
is the
restuarant one
is price
is parkside
"right ,"
right .
is parking
riverside brasseri
is is
is free
reservation for
reservation booked
"remember ,"
it include
it lasts
primavera 's
primavera and
primavera has
it kingfisher
probably the
provided information
it had
it can
rainid departure
read the
recommend pizza
red skoda
red toyota
it fills
reference number:
its no
its on
lets finish
kymmoy offers
on friday
on monday
on saturday
kymmoy 's
on tuesday
kohinoor restaurant
"kohinoor ,"
kohinoor 's
one in
kitchen and
one moment
kirkwood is
one night
only 17
oops .
other than
our cheap
om i
okwhat type
its phone
okwhat time
okay to
okay tr2442
okay tr8265
okay tr9424
okay traid
let first
lensfield is
leaves at
leave at
okay where
le t
okay you've
lad we
okay- from
okayjust to
okis there
okwhat day
our city
our colleges
our database
our night
just about
jesus lane
perfect i
perhaps i
perhaps we
perhaps with
ive located
ive boked
"phone ,"
phone 01223355397
its the
its price
phone number-01223247877
phone number:
phone them
phone: 01954714600
its postal
just did
just for
just one
panahar looks
our records
our reservation
kindly specify
out of
outstanding .
ow about
kindly be
kettles yard
peking is
park street
parking and
parking is
keep the
kambar nightclub
parkside pool
parkside swimming
good by
"gonville ,"
tr1590 leaves
the yipppee
cb23dt .
the zizzi
thee are
cb21uf .
cb21tt is
their details
"cb21en ,"
their fee
cb21db .
their id
cb19ej and
their main
cb18dw is
cb17dy is
cb13ef .
their postal
cb12lf .
"cb23ll ,"
"cb23nj ,"
cb12dp .
cb23nz is
certainlywhat time
the type
the typical
cbooking was
cb58wrwould you
the urology
the varisty
cb58bs jesus
cb41da is
cb39ey .
cb39et cb39et
the wandlebury
cb23qf is
cb23qf .
the whale
"cb23pq ,"
the williams
their price
their travel
going by
there earliest
bye for
there multiple
there must
there number
but how
there postal
there s
brookshite ?
there sure
there two
bride guest
there we
both warkworth
both trains
both restaurant
therea are
theres is
there entrance
ca i
cambridge to
caffee uno
then how
cambridge is
cambridge 's
then thanks
camboats phone
camboats in
then we
camboats are
there 2
there 35
there 6
there 7
there actual
there an
call back
there appears
there ar
cheap and
cheap price
cheap we
the tr7721
the tr7843
the tr7846
the tr7850
the tr7853
the tr7877
the tr7928
the tr7966
the tr7978
the tr8026
"choices ,"
the tr8078
the tr8089
the tr8134
the tr8233
chinese would
the tr8285
the tr8387
the tr7824
the tr7706
check out
the tr7692
the tr7001
the tr7015
the tr7047
the tr7147
the tr7177
the tr7195
the tr7213
the tr7223
the tr7285
the tr7309
the tr7349
christs 's
the tr7447
the tr7458
the tr7583
the tr7656
the tr7683
the tr8399
the tr8464
the tr8488
the tr8510
the tr9487
the tr9488
the tr9533
the tr9547
the tr9561
the tr9704
the tr9714
the tr9835
the tr9859
the tr9891
the tr9892
the tr9900
the tr9905
the tr9926
the tr9933
the tr9937
the tr9942
the tr9448
the tr9407
the tr9366
the tr8974
the tr8519
the tr8600
the tr8662
the tr8685
the tr8760
the tr8805
the tr8903
the tr9016
the tr9346
the tr9025
the tr9082
the tr9084
the tr9139
"chinese ,"
the tr9286
the tr9332
these is
these three
both guesthouses
tr0615 departs
tr0635 leaves
tr0637 departs
tr0662 departs
tr0677 will
bedouin serves
bedouin on
tr0721 departs
tr0734 leaves
tr0743 is
no fee
tr0767 leaves
bedouin at
tr0774 arrives
tr0788 arrives
tr0797 leaves
tr0823 will
bedouin 100
tr0625 departs
tr0559 leaves
tr0315 arrives
bedouis is
tr0339 leaves
tr0357 will
tr0363 departs
tr0378 arrives
tr0397 will
tr0415 leaves
tr0449 is
tr0466 leaves
tr0467 leaves
tr0469 arrives
before reserving
before going
tr0521 will
tr0532 arrives
tr0532 departs
tr0537 leaves
tr0545 can
tr0864 will
tr0904 has
tr0925 leaves
tr0945 leaves
tr1328 leaves
tr1339 arrives
tr1339 is
tr1392 .
tr1395 arrives
tr1426 arrives
tr1428 departs
tr1469 has
tr1492 arrives
tr1499 will
tr1502 arrives
tr1534 leaves
be free
tr1549 leaves
tr1553 leaves
tr1581 leaves
tr1584 arrives
tr1309 departs
tr125 leaves
tr1238 leaves
tr1047 will
tr0953 going
tr0992 will
tr0998 leaves
tr1006 arrives
tr1031 leaves
tr1036 will
tr1039 departs
tr1062 arrives
tr1193 closely
tr1062 leaves
tr1079 leaves
tr1120 leaves
tr1148 leaves
tr1159 leaves
tr1159 will
"tr1163 ,"
tr0315 is
tr0292 will
both gonville
this departs
this has
this hotel
booking there
this nightclub
booking system
this particular
this time
booking has
this would
booking complete
those days
those reservations
booked your
booked for
three are
three guesthouses
three people
this gallery
thier phone
tr0277 two
thier address
they archway
both finches
they ashley
both facilities
both city
both choices
both alexander
"both ""the"
they is
they just
bot museums
they seem
boom !
booking your
they system
booking you
booking went
three place
booked a
book another
tickets for
tr0035 arrives
tr0053 leaves
tr0060 leaves
tr0060 will
tr0094 leaves
tr0104 would
tr0112 leaves
tr0115 will
tr0123 is
tr0141 will
best choice
tr0212 departs
tr0212 leaves
tr0217 departs
tr0254 arrives
before you
tr0275 departs
tr0033 is
tr0033 departs
tr 9468
between victoria
tickets on
blue volkswagen
blue skoda
to brighten
black bmw
between which
to make
to or
tr 8292
to what
to which
too many
total -ly
best price
tr 2379
tr 5484
the tr6906
the tr6898
the tr6715
the option
the panahar
emmanuel colleges
el shaddi
either anatolia
eight people
efes serves
the pipasha
efes is
education is
easy enough
the plough
the pnone
easiest would
each train
each of
duration for
the postalcode
the outdoor
enjoy yourself
the mexican
enjoyed your
everything is
everyone loves
the model
the moderate
the most
every place
escaping for
eraina would
eraina has
the nightclub
the nightclubs
the nil
eraina 's
the north
entrance to
entrance into
entertainment .
due to
doneyour reference
done and
the prompt
the sheep
could not
cote can
cote 's
correction i
correct .
the stazione
the swimming
corpus cristi
contacting the
contact information
considering that
consider clare
congratulations you
the theatre
the three
congrats you
curry price
d recommend
the search
does a
the rating
does this
does price
does architecture
the reservations
the respiratory
does acorn
do yo
da vince
do i
do have
depends on
depending on
definitelycambridge has
the sala
the salsa
the michael
expensive price
confirmed table
from which
friday at
the gallery
free to
fourteen good
the gardens
four trains
the ghandi
four star
four great
found a
the graffiti
the graffitti
found 2
the great
for vietnamese
the hobson
for town
from all
the free
the meghana
the food
the emmanuel
go to
the entries
the entry
glad you
the european
the exact
the expensive
"glad ,"
give us
the fees
give me
get them
get back
gdsgfsd fg
gastroenterology hospital
funky 's
the holiday
for that
for sureit
for some
five trains
five restaurant
first one
first of
the list
the little
the location
fine .
finches has
finches address
the mahal
fell free
feel better
the majority
"farewell ,"
the marriott
fantastichave a
the lan
for 14:00
for 16.50
for guesthouses
for portuguese
the hotspot
for moderate
for me
for just
the incorrect
for indian
the is
the kohinoor
for expensive
the j
the japanese
for dojo
for architecture
for a
for 60.08
congradulatoions your
confirmation number
the tr6549
city cenrtree
ciquito restaurant
the tr3732
the tr3735
the tr3805
the tr3877
the tr3938
the tr4015
the tr4016
the tr4076
the tr4170
the tr420
the tr4226
the tr4235
the tr4256
the tr4288
the tr4351
the tr4447
the tr3697
city center
the tr3225
the tr3602
the tr3257
the tr3330
the tr3342
the tr3347
the tr3370
the tr3371
the tr3387
the tr3390
the tr3412
the tr3450
the tr3456
the tr3470
the tr3543
the tr3544
the tr3564
the tr3571
the tr3600
the tr4466
the tr4494
the tr4626
the tr4651
the tr5538
the tr5570
the tr5686
the tr5703
the tr5729
the tr5767
the tr5797
the tr5831
the tr5859
the tr5863
the tr5998
the tr6003
the tr6009
the tr6045
the tr6067
the tr6310
the tr6366
the tr5507
the tr5484
the tr5390
the tr5003
the tr4669
the tr4673
the tr4800
the tr4828
the tr4898
the tr4943
the tr4964
the tr5015
the tr5385
the tr5034
the tr5089
the tr5106
cineworld and
the tr5225
the tr5245
cinema cinema
the tr3246
the tr3207
the tr0017
the tr0927
the tr1006
the tr1047
the tr1058
the tr1144
the tr1156
the tr1162
cityroomzs hotel
the tr1233
the tr1342
the tr1389
the tr1412
the tr1492
cityroomz over
cityroomz offers
the tr1581
the tr1596
the tr1662
the tr0995
the tr0798
the tr3173
the tr0776
the tr0044
the tr0071
the tr0088
the tr0117
the tr0196
the tr0244
the tr0254
the tr0277
the tr0467
the tr0545
cocum 's
the tr0559
the tr0579
closest police
claire hall
the tr0672
the tr0684
the tr1709
the tr1766
the tr1827
the tr1828
the tr2625
the tr2730
the tr2759
the tr2775
the tr2788
the tr2819
the tr2826
the tr2863
the tr2885
the tr2929
the tr2973
the tr2974
"cityroomz ,"
the tr3043
the tr3085
cityrooms is
the tr3158
the tr2530
the tr2515
cityroomz aligns
the tr2141
the tr1854
the tr1892
the tr1898
the tr1923
the tr2000
the tr2001
cityroomz matches
cityroomz looks
the tr2508
the tr2166
the tr2176
the tr2211
the tr2292
the tr2420
the tr2452
cityroomz does
00872208000 is
