text,label
"okay , i have your ticket booked ! i have your reference number . g033hrd0 . you can pay 75.09 gbp at the station . anything else i can help you with ?",1
there are nine options . do you need parking ?,0
your hotel has been booked . your reference number is 79z7du6e . is there anything else i can help you with today ?,1
and where will you be headed to ?,1
"if you are into contemporary art , cambridge contemporary art is a great place to relieve boredom . the address is 6 trinity street . best of all , there is not any entrance fee .",1
what day will you be traveling ?,1
your reference number is unutwnqn and the price is 17.89 gba . is there a particular area or price range that you are looking for ?,0
"reference number is : ximion2s , for the hotel . you also need a taxi ?",1
the gonville hotel is an expensive 3 star hotel in the centre that offers free wifi and parking . would you like a room ?,1
you are welcome . enjoy your trip .,1
"i have found 1 restaurant matching your criteria , the missing sock . would you like to try it ?",1
thank you for using our system .,1
"i am sorry , i could not book that for you , would you like to try another day ?",1
"i have booked tr7360 for 5 people , your reference number is 19ji7bwx . 50.5 gbp is payable at the station . can i help with anything else ?",1
thank you for contacting us . have a wonderful visit .,1
your reference number is jnluqcwp .,1
you are very welcome . have a great day !,0
we have many dining options available in city centre . do you have a price range or style of food you would prefer ?,1
i would be happy to help you with that . i will need to know where you are departing from and what time you would like picked up .,1
my pleasure . thank you for contacting cambridge towninfo centre . have a nice visit .,1
"i am sorry , they do not offer that time . would you like to try a later time ?",1
"yes , i was able to book the lovell lodge for 3 nights . the reference number is m9tetw62 . is there anything else i can help you with ?",1
the el shaddai is located in the centre . it has free wifi and free parking . would you like to book a room there ?,0
the address is on market street and the postcode is cb23nz . is there anything else i can do for you ?,1
the address is hills road city centre,1
you are all set ! your reference number is axbh3mc7 .,1
could you tell me where you are leaving from and want to arrive at ? thank you .,1
there are no restaurant -s that serve european food in the area would you like another type of food or another area ?,1
"okay , how about the midsummer house restaurant ?",1
do you need anymore info ?,1
booking was successful . reference number is : ljce61jw . is there anything else i can help you with ?,0
booking was successful . booking completed ! booked car type : grey honda contact number : 07025426721 is there anything else i can assist you with ?,1
great ! i have booked seven tickets for you . your reference number is uoxktdik and the fee is 132.16 gbp . is there anything else i can do ?,0
you are welcome . have a great day .,1
"there are four restaurant -s that meet your criteria . caffe uno , the gardenia , and caffe uno . would you like to book a table at one of those ?",0
would you like me to make a reservation for you ?,0
"okay , your booking was successful ! the reference number is mufcmyff . the table will be reserved for 15 minutes .",1
i can help with that . how many people will be staying ?,1
i would suggest the cambridge belfry . what price rage are you looking for ?,1
how many people and for how many days ?,0
"yes , i booked the tickets and your reference number is 1tarw3rs",1
reference number is : ipxe2sid . is there anything else ?,1
"all right , a blue skoda will come for you . should you need to contact them , the number is 07714291108 .",1
you are welcome . have a great day !,0
"in order to avoid confusion , you are wanting to leave from cambridge or go to cambridge ?",1
how many people will be staying at the hotel ?,0
i was able to book you a room for 3 at the university arms hotel for 1 night . your reference number is f13028xh . can i help you with anything else today ?,0
tr5009 arrives at 8:24 . would you like me to book that for you ?,0
you are very welcome . have a wonderful day !,0
i have booked a taxi for you . the car type is a yellow volkswagen and the contact number is 07339912841 .,0
"the address for vue cinema is the grafton centre , east road . i apologize but i do not have information on their entrance fee .",1
"tr4567 will leave at 10:01 , would that work for you ?",1
you are welcome . have a great day !,0
i would be happy to help with your request . first i'll need to know where you are departing from and what time you will need picked up ?,1
how about alexander bed and breakfast ?,1
you are very welcome ! have a great day .,0
what day would you like to travel ?,0
the nirala is moderate -ly priced and located at 191 histon road chesterton . would you like me to book it for you ?,0
booking completed ! booked car type : yellow ford contact number : 07311583269,1
"sure , i have 4 options for you",1
i can book a table for you if you tell me the day and time and the number of people in your party .,0
i d be happy to help . how many tickets will you be needing ?,0
"booking was successful , the total fee is 79.19 gbp payable at the station . reference number is : 5cua7akf . can i help you with anything else ?",0
"thank you , goodbye .",0
their address is 96 barton road,0
your taxi is booked . look for a red volvo and their number is 07468930777 . is there anything else i can help you with ?,0
saint catharine 's college is located at king 's parade postcode cb21rl . it is free to get in . do you also need their phone number ?,1
"i can book that for you , how many nights and how many people ?",0
enjoy your trip !,1
"okay , you are booked and reference number is qsa8vdxw",1
"okay great , have a good day !",1
"the michaelhouse cafe serves european food , is in the center of town , and in the expensive price range .",0
"unfortunately , that hotel is not available .",0
i am sorry but i do not have any hotel -s in the east . would you like to change location or type of accomodations ?,1
"sure , their phone number is 01223474144 , post code cb12lf",1
"sure , where are you headed ?",1
it departs at 19:35 . can i help you book passage ?,1
you are all set . the restaurant can only hold your table for 15 minutes after the reservation time . your reference number is : jaaa0fj8 .,1
i have 2 options with those specification -s . the ashley hotel and the lovell lodge both with free wifi and parking . which would you prefer ?,1
there are 133 trains that go to norwich ! we'll need to narrow that down . where are you leaving from ?,1
it is indeed in the north and offers both free parking and free wifi .,1
what day would you like to travel ?,0
i have over 200 entries . let 's try to narrow that down . what time would you like to arrive ?,1
the grafton hotel restaurant meets all of your criteria ! would you like to book a table ?,1
there are 14 restaurant -s that meet that criteria . is there a certain area you would like to dine in ?,0
"i was able to book it , reference number is lqjwqd08 .",0
i have found the place you are looking for . its address is cambridge city football club milton road chesterton . would you like me to book a reservation ?,1
tr8008 leaves at 05.01,0
"actual -ly , there are 8 guesthouses in the north with four stars and internet . 7 are in the moderate price range and one is on the cheap -er side .",1
i was able to book you at the alexander bed and breakfast for 3 nights for 7 people . is there anything else i can help you with today ?,0
tr0623 leaves at 14:21 and will arrive at leicester at 16:06 . the trip will take 105 minutes and will cost 37.80 pounds . would you like to book ?,1
the postcode is cb21rt . is there anything else i can help you with today ?,0
it is a college in the centre of town and there is no entrance fee . can i help you with anything else today ?,0
"i am sorry , that time is not available .",0
express by holiday inn cambridge and their number is 01223866800 . would you like me to make a reservation for you ?,1
i am sorry i do not have anything for sunday night . would you like to try a different hotel ?,1
"their phone number is 01223446100 and they are located at cherry hinton hall , cherry hinton road . is there anything else i can help you with today ?",0
"i have 5 results for european restaurant -s . do you have an area preference ? i have results in the north , west and town centre .",1
i have booked 7 tickets on the tr4625 departing leicester on friday at 14:09 . the total fee is 264.59 gbp payable at the station . reference number u32yddw9 .,0
"yes , there are museums , colleges , entertainment venue -s , a swimmingpool , a park and a clubs .",0
"i have 18 results for colleges . to help narrow it down , are you looking for one in a particular area ? some are free and some have entrance fees .",1
i have booked a yellow ford for you . the contact number is 07822741112 . can i be of further help ?,0
i have hotel -s that offer free parking . do you have a price range or area that you prefer ?,0
"01223364917 is the phone number . 12 bridge street city centre , cb21uf is the address .",1
cafe jello is a museum in the west . would you like their address ?,0
there are not any restaurant -s serving traditional food in the south . would you like to try a different type of food ?,0
"parking and internet are both included , would you like me to book you ?",1
"hamilton lodge is located 156 chesterton road , postcode cb41da , phone number 01223365664 . would you like to book a room ?",0
thank you for using the cambridge towninfo centre . goodbye !,0
the address is 14 king 's parade . do you need anything else ?,1
i have your table booked . the reference number is opjjx9xa .,1
there are 14 place -s that meet your criteria . is there a particular area you would like to stay in ?,0
what is your destination ? and what time would you like to leave or arrive ?,0
it looks like we do not have any of those . would you like to try something else ?,1
there are 15 options . acorn guest house is a nice place in the north . would you like me to book it ?,0
"b , price = inexpensive ) } | booking { inform ( none = none ) } and alexander b and b is an inexpensive , 4 star , guest house with free wifi and free parking . would you like to book a room ?",0
the price per ticket is 10.10gbp .,0
the entrance fee is free .,0
05:09 is its departure time . could i help you with anything else ?,1
great choice . when can i make the reservation for ?,1
i am sorry but i have no listings for expensive south indian restaurant -s . is there another choice you would like ?,1
it is in the centre on wheeler street . is there anything else i can help you with ?,0
"unfortunately , i do not have any restaurant -s that serve molecular gastronomy cuisine at the moment . can i look for another type of cuisine for you ?",1
you are welcome . have a great day !,0
the cow pizza kitchen and bar would meet your request for gastropub . would you like to book it ?,1
tr7728 leaves at 17:01 . can i book a seat for you ?,0
that booking was successful . the reference number is kay2s45o . is there anything else i can do for you ?,1
"ashley hotel is in the north , it is moderate -ly priced , 2 stars , and has free wifi and parking . they are located at 74 chesterton road .",0
booking was successful . reference number is : p16vjzdh .,1
i can recommend restaurant one seven . would you like to book a table with them ?,1
there are four . how about cambridge artworks ? it is located at 5 greens road and has free entrance .,1
the postcode is cb58aq .,0
is there a time you would like to arrive ?,0
a red volkswagen will pick you up at riverside brasserie at 16:30 . the contact number is 07105298211 .,0
what time would you like to be picked up ?,0
you are welcome . thank you for using the cambridge towninfo centre . goodbye .,1
booking was successful . reference number is : qyj31p1z .,0
glad i can help enjoy your stay .,1
it is located in the north . is there anything else i can help you with today ?,0
sure ! what is your departure site ?,1
"i have 17 hotel -s that fit those criteria , is there a particular area or type of accommodation you would prefer ?",1
there are 4 museums in that area . there is one entrance fee of 5 pounds . would you like more information ?,0
i have many . do you have a preference for type of food served ?,1
"booking was successful , the total fee is 17.6 gbp payable at the station . you reference number is : e3f6rpqb . can i help with anything else ?",1
"sure , it is in the cb11lh area . is there a specific area you d like to stay in ?",0
what time do you want to leave or arrive by ?,1
it is 51 minutes . would you like to book it ?,0
the phone number is 01223575122 .,1
have nice day as well !,1
the price of the train ride is 37.80 pounds .,0
how about king 's college ? would you like more information ?,1
i am glad that i can help . have a nice stay .,1
your reservation for tuesday at 16:15 was successful . your reference number is v44g1k2d . is there anything else i can help with ?,0
booking was successful . the table will be reserved for 15 minutes . reference number is : ugf14fpi . is there anything else i can assist you with ?,1
i would recommend the old schools . can i give you their address and phone number ?,0
autumn house does have internet . would you like me to book that for you ?,0
the entrance fee is free . is there anything else i can help you with today ?,0
thank you for using our service . have a great day .,0
sure . club salsa is very popular . it is at 1 station road .,1
the next best option will be tr0945 which leaves cambridge at 17:00 and arrives at london kings cross at 17:51 .,1
what is your destination and departure time ?,0
absolutely . thank you for contacting the help desk . have a great day .,1
"there are three , expensive , one cheap . which would you prefer ?",1
thank you for using our service . have a great day .,0
there are 828 trains available . is there a time you would like to arrive by ?,0
where will your destination be ?,1
from where will you be departing ? and how many will be traveling ?,1
you are welcome . have a nice day !,0
"funky fun house is my favorite place on the east side ! i do not have any information on the entrance fee , but their phone is 01223304705 .",1
the trainid is tr4283 and the travel time is 38 minutes .,0
the entrance fee is not shown . the phone number for nusha is 01223902158 . is there anything else i can do for you ?,1
this is a expensive hotel,1
i hope i have been of help,1
"sure , the acorn house is a lovely 4 star phone is 01223353888 and postcode is cb41da , anything else ?",1
lynne strover gallery is a museum in the west . it is free to get in . would you like the address ?,0
"other than the la mimosa restaurant , i also have the shiraz restaurant . both are located in the center and are expensive . which do you prefer ?",1
"we have several in the center , and one in the south . they are in assorted price range -s . do you have any preferences ?",1
i will be happy to help you find a train . can you tell me where you will be departing from ?,1
la tasca is located in the center of town .,0
"there are many in the east , what type are you most interested in ?",1
kettle 's yard is a museum on the west side of town on castle street . the phone number is 01223748100 . can i help you with anything else ?,0
i have several trains available for saturday . what time would you like to leave cambridge and arrive in broxbourne ?,1
the address is 6 trinity street .,0
i would be happy to ! how many are in your party and how many nights will you be staying ?,1
you are welcome . enjoy your stay .,0
booking completed ! booked car type : white honda contact number : 07804995392,0
i personally like yu garden . it is in the east . would you like to book a table ?,1
"there are 3 restaurant -s that fit your criteria , royal standard , the slug and lettuce and backstreet bistro . are you interested in any of these ?",1
there are 5 restaurant -s in the centre of town that serve indian food . do you have a price range in mind ?,0
"the total fee is 35.79 gbp , payable at the station . your reference number is : 8g3vld0w . is there anything else i can help you with ?",1
when would you like to book the hotel for ?,0
tr4032 will depart at 13:09 if that works for you ?,1
"i cannot tell you specifically how much each place will cost per night , but we have place -s in cheap , moderate , to expensive price range -s .",1
which day would you like to book and for how long ?,1
i have booked it for you . your reference number is emccex26 .,0
cherry hinton hall and grounds and funky fun house are both in the east area . would you like to book one ?,0
you are welcome . it was a pleasure assisting you . good-bye .,1
thank you for using our service . have a wonderful day . goodbye .,1
we have three moderate chinese restaurant -s in the centre . may i suggest the lan hong house ?,1
"i am sorry , i am unable to book for 15:00 . would you like to try another time ?",0
train tr0427 leaves at 19:00 on saturday and will get you there by 19:51 . the cost is 18.88 pounds . want me to book it ?,1
"ok , i will book you in the university arms hotel . how many people are staying in the hotel and for how many nights ?",1
how about the cambridge belfry ? it is a very good place . do you have a price range ?,0
"i am glad i could assist you , have a great day !",1
thank you for using our service . have a great day !,1
"i have a train departing birmingham new street on saturday at 22:40 and arriving in cambridge at 1:23 . tickets are 60.08 pounds , would you like to book this train ?",1
your table is reserved at 13:00 on friday . your reference number is rq2l5tkr .,1
golden house is an inexpensive chinese restaurant located in the centre of town . do you need more information ?,1
thank you for contacting us . have a nice day .,0
i recommend the acorn guest house . it is a nice place to stay . would you like more information about it ?,0
you are welcome ! have a great day !,0
what day are you looking to depart ?,1
"we have several things to do ! architecture , colleges , museums . . what type of attraction are you most interested in ?",1
i am sorry there are no trains matching that description . would you like me to search for something else ?,1
i have the tickets booked for you . what else can i help with ?,1
there are seven museums in the area . they vary in admission price . do you have a preference ?,0
there is a train arriving by 19:15 . how many tickets would you like to purchase ?,0
it is a guesthouse on the west side . it is located at 96 barton road .,0
"your booking was successful , the total fee is 132.8 gbp payable at the station . reference number is : 8bgcyrd5 . can i help with anything else today ?",0
"the alpha-milton guest house is a moderate -ly priced 3 star guesthouse located at 63 milton road , cb41xa , on the north end . their phone number is 01223311625 .",0
el shaddai fits that criteria . would you like me to book it for you ?,0
there are not any corsica restaurant -s located in the south side .,1
what area do you want the restaurant to be in ?,1
the duration of that trip is 105 minutes .,1
there are a lot of restaurant -s that meet your criteria . do you have a preference on the type of food ?,0
i am sorry but that time slot is not available at that time . would you like to try another ?,0
"sorry that is not available , perhaps at another time ?",1
is there anything else i can help you with ?,1
i choose de luca cucina and bar . your reference is wqoyz16i . how else can i assist ? thanks !,1
"yes , there are 5 such hotel -s . do you have a location preference ?",1
how about the ugly duckling ?,0
"the gonville hotel has 3 stars , and the university arms hotel has 4 . both meet your other criteria . would you like to book a room at one of these ?",1
i have booked a table for you at peking restaurant . the table will be reserved for 15 minutes . your reference number is : sdu5ra0n . is there anything else i can help you with ?,0
would you like the restaurant in the east as well ? were you looking for any price range of style of cuisine ?,1
you are most welcome !,1
you are welcome . have a great day . bye .,1
"it is located at the plough , green end , fen ditton . it is in the west .",0
your car type is a white tesla and the contact number is 07162438055 . is there anything else i can help you with ?,0
you are welcome . please contact us again in the future .,0
tr1745 leaves at 17:21 . would that work for you ?,0
"booking was successful , the total fee is 30.72 gbp payable at the station . reference number is : 4r9dobkh . is there anything else i can help you with today ?",0
thank you for using the cambridge towninfo centre . goodbye .,0
it is located in the west area and the phone number is 01223312112 . is there anything else i can help you with ?,0
your table is booked . the reference number is ize1wk61 . can i help you with anything else ?,0
"ok great , is there anything else i can do for you ?",1
the soul tree nightclub costs 4 pounds . the others are a bit more expensive .,1
there are 14 restaurant -s that meet your criteria . curry garden is a great place on 106 regent street city centre .,0
have a beautiful day !,1
i have a train leaving thursday at 21:29 and arriving at 22:07 . would you like me to book it ?,0
"no , there is not .",1
the tr7663 departs at 21:34 and arrives in peterborough at 22:24 . shall i book this for you ?,1
alexander bed and breakfast is located at 56 saint barnabas road and is inexpensive .,0
"i have quite a few restaurant -s , is there is particular type of food you are looking for ?",1
"i am sorry , but i do not have anything that meets that criteria . would you like to try something else ?",0
"sure , the phone number is 01223902112 and they are in postcode cb58sx . can i help you with anything else today ?",1
one what day and what time ?,1
la raza is a cheap spanish restaurant in the center of town . would you like to book a table ?,0
yes the total travel time would be 105 minutes .,1
the postcode is cb11eg they offer free parking and is cheap -ly priced .,1
all saints church is in the centre area on jesus lane . it is free to visit . would you like more information ?,1
"i have museums , colleges , and a college . do any of those sound interesting ?",0
you are welcome . have a nice day .,0
"i would recommend prezzo , its an italian restaurant on 2124 northampton road . would you like a table ?",1
anything else i can do for you ?,1
what type of attraction are you looking for and in what area ?,0
"i am sorry , i am not sure what you d like me to look up for you . where are you going ?",0
we'll find you something . where are you departing from ?,1
the total fee for the train is 16.6 gbp payable at the station . anything else i can help you with ?,1
thank you for using our service . have a great day . goodbye .,1
huntingdon marriott hotel has 4 stars and is located in the west and is in the expensive price range . they have internet and parking .,1
the phone number for alexander bed and breakfast is 01223525725 . is there anything else i can help you with ?,1
nirala is a moderate -ly priced indian restaurant on the north side of town . would you like me to book a table for you ?,0
your reservation for a table of 7 on saturday at 15:15 was successful . your reference number is : x361i811 .,0
booking was successful . reference number is : c3hmwgus .,0
yes the nirala 's address is 7 milton road chesterton and their postcode is cb41uy . is there anything else i can help you with today ?,1
"they are on storey 's way , postcode is cb30ds , any further questions ?",1
you are very welcome . have a great day !,0
"of course , how many people would you like me to make the reservation for ?",1
limehouse 's phone number is 01223300552 . would you like me to book a room for you ?,0
what day would you like to travel ?,0
there are 4 indian restaurant -s in the area . two are moderate -ly priced and two are expensive . can i ask what price range you would like ?,1
"your booking was successful , the total fee is 33.2 gbp payable at the station . your reference number is : q4mduzut . is there anything else i can help you with ?",0
you are welcome . have a nice day .,0
the phone number for the alexander bed and breakfast is 01223525725 . is there anything else i can help with today ?,0
"alpha-milton guest house is a moderate -ly priced , 3-star hotel in the north . would you like to book a room ?",0
where will you be leaving from and arriving ?,0
you are welcome . please let me know if there is anything else i can help with .,0
there are 3 options . the alexander bed and breakfast and hamilton lodge .,0
yes . when would you like me to book it for and how many people ?,1
you are welcome . enjoy your day .,0
the postcode is cb17dy . is there anything else i can help you with ?,1
"i am sorry , my system is not allowing me to book that location for some reason . would you like to try again ?",1
it is a 2 star moderate -ly priced hotel in the north area . they offer both free wifi and free parking . would you like to book a room ?,0
you are welcome . have a great day !,0
"there are 202 trains leaving cambridge that day , do you have a preference on destination or departure time ?",0
the postcode is cb23bu . can i help you with anything else ?,0
"thank you , goodbye .",0
"there are 1400 trains available . where are you departing from , what day and time would you like to travel ?",0
"sorry , there are no tables available at ask at that time . would you like to book another day or time , or perhaps another restaurant ?",1
you are welcome ! have a great day !,0
you are welcome . have a nice day .,0
broughton house gallery is a museum in the city centre . the address is 98 king street and the entrance fee is free . is there anything else i can help you with ?,0
tr0385 leaves at 19:21 .,0
you are welcome . enjoy your stay in cambridge . bye .,0
the postcode is cb21tt,1
i have a yellow audi booked for you . the contact number is 07267474545 . can i help you with anything else ?,1
"okay , do you know the day you want to travel ?",1
it looks as though your train has already been booked . the train arrives at 12:56 and departs at 12:06 on sunday . the train id number is tr8517 .,1
i have several trains available . what is your destination and day you d like to travel ?,0
what can i help you with ?,1
you are welcome . have a great day !,0
you are welcome . enjoy your time in cambridge . goodbye .,1
i have train tr7864 leaving at 14:19 and arriving at 15:09 . would you like to book that ?,1
thank you for using our service . have a wonderful day .,0
booking was successful . the table will be reserved for 15 minutes . reference number is : g9lkuwqj . can i help with anything else today ?,1
i booked it for you- the reference number is 5cwu2u98 . is there anything else ?,1
"i am afraid i do not have the information about the entrance fee to parkside pool , sorry about that . is there anything else i can help you with ?",1
how about cafe jello gallery ? it looks lovely,1
you are welcome . have a wonderful visit .,1
what day will you be traveling ?,0
"will you need help with transportation , food , lodging or attractions while there ?",1
the phone numbe,0
what day will you need the train ? i have to narrow it down so i can better serve you .,1
there are two hotel -s that meet your needs . would you like to book one of them ?,0
you are welcome . have a great day !,0
tr2257 leaves at 14:11 would you like to book a seat ?,0
i have four available trains that day ? is there a certain time that you would like to arrive by to your destination ?,1
would you like me to book that train for you ?,1
"i would recommend la margherita , located at 15 magdalene street city centre on the west side of town . phone number is 01223315232 . do you need to make a reservation ?",1
the phone number for avalon guesthouse is 01223353071 .,0
"i have 10 hotel -s available . do you have a price range , area , or star rating you would prefer ?",0
i am sorry there are no entertainment attractions in the centre .,0
tr2958 will leave at 15:24 . would you like me to book it for you ?,0
this is a theatre found at the center of town on park street . their phone number is 01223300085,1
"there are 3 hotel -s which are 4 stars , two in the west and one in the centre . is there an area which you prefer ?",1
the london kings cross travels to cambridge on saturday . where are you leaving from ?,1
thank you for using the cambridge towninfo centre . have a great day !,0
"unfortunately they are booked then , is it alright to choose another day or time ?",1
great . your reference number is t1y3tbqx and you are fully booked .,1
what day would you like to leave and at what time ?,0
thank you for using our service .,0
what area would you like ?,0
would you like me to book it for you ?,0
thank you for using this system !,1
would you like me to book it for you ?,1
"sure , booking was successful . your confirmation number is 7mg032v9 .",1
"there are a variety of restaurant -s in that area , any preference ?",0
where do you need to go ?,1
where will you be travelling to and from ?,1
"churchill college is a free college located in the west part of town , over on storey 's way .",1
you are very welcome . have a great day .,0
"you are welcome , enjoy your stay .",0
you are welcome ! what else can i do for you ?,1
aylesbray lodge guest house is a four star hotel in the south in the moderate price range . would you like to book a room there ?,0
tr3279 will leave at 09:01 and arrive at 10:01 . will that work for you ?,0
"very good , sir . that worked and i have a reference number for you: pu74excq .",1
there are many what area would you like to stay in ?,1
yes there are . the first one leaves at 05:24 and the latest one leaves at 09:24 did you have a specific time ?,1
sorry there are no 4 star hotel fitting that description . anything else ?,1
i,0
the phone number for the lucky star is 01223244277 and they are located at cambridge leisure park clifton way cherry hinton . is there anything else i can help you with ?,0
"ok , enjoy your time in cambridge !",1
there are quite a few restaurant -s that fit your request . do you have a preference on the location ?,0
the address is 205 victoria road chesterton . is there anything else i can help you with today ?,0
booking was successful . the table will be reserved for 15 minutes . reference number is : 5cwu2u98 . is there anything else i can help you with today ?,0
there are multiple trains leaving that match your request . when is the earliest you would want to leave ?,1
"there is not a guesthouse that meets those criteria , but there is a guesthouse called el shaddai that meets your criteria . would you like to book a room ?",0
"sure , i can help with that . is there a particular type of attraction you are interested in ?",0
i can definite -ly help with that ! what is the name of your departure site ?,0
nusha is an entertainment venue in the south .,0
the acorn guest house also has free internet . shall i book you a room ?,1
churchill college is in the west area . would you like their phone number ?,0
i have the cityroomz . would you like to book that ?,0
"thank you , and goodbye .",1
there are several trains available . what is your destination ?,0
is there a specific type of attraction you are looking for ?,1
there are 8 such hotel -s . i recommend gonville hotel . would you like me to book you a room ?,1
"could you tell me the dates , and how many rooms you will be needing ?",1
the phone number is 01223353248 .,0
the contact number is 07214110599 .,0
"ok , i have booked a table for four at 17:15 on sunday at the tandoori palace . your reference number is 3havrre7 . enjoy your evening !",1
the phone number is 01223350914 .,0
you have two tickets reserved for two people . the reference number is 30v02nx3 . the fee is 120.16gbp .,0
"okay , and what time would you like to leave or arrive by ?",1
there are several trains available . do you have a preferred day and time ?,0
hamilton house in the north is a nice place . would you like me to make a reservation for you ?,0
"there is christ 's college , which has a free entrance fee . their postcode is cb23bu .",1
"booking was successful , the total fee is 89.5 gbp payable at the station . reference number is : l9bmzls8 .",0
i have five place -s . the peking is a nice place . shall i book it ?,1
you are welcome . have a great day .,1
our records do not show that hotel . sorry,1
your reference number is : eznvjapg . how many tickets would you like me to book for you ?,0
that booking was successful . your reference number is i76goxin and the cost is 54.88 gbp . anything else ?,1
i have made those reservations . your reference number is 2oj4idvl . is there anything else i can do for you ?,0
there is a 15:29 that meets your criteria . would you like me to book that ?,0
booking was unsuccessful . would you like to try a different location ?,1
there are several free museums in that area . the lynne strover gallery is a popular one .,0
tr4376 leaves at 7:21 and arrives at 8:10 . would you like me to book it for you ?,0
"i do not have any afghan restaurant -s on the west side , can i check a different type of food or area ?",0
it is in the centre of town .,0
10 homerton street city centre . what else may i do ?,1
"cineworld cinema is located at cambridge leisure park , clifton way in the south . their phone number is 00872208000 and their postcode is cb17dy . is there anything else i can help you with today ?",0
the the cambridge belfry is a hotel in the west part of town in the cheap price range . would you like me to book a room for you ?,1
"good news ! booking was successful , the total fee is 10.1 gbp payable at the station . reference number is : n51ygq3s . is there anything else you need ?",1
i have 3 options for you . 2 are moderate -ly priced and 1 is expensive . the jinling noodle bar and little seoul are both in the expensive price range . would you like me to book one for you ?,0
there are 5 trains . would you like to leave at 5:00 ?,1
booking was successful . reference number is : ifjmbkli .,0
"thank you , goodbye .",0
"ok , great . i hope you enjoy your stay . goodbye .",1
i was able to book you at frankie and bennys for friday at 14:30 for 4 people . your reference number is h6ruhknu .,0
tr4594 arrives at 12:07 .,0
i was able to book 8 tickets on the tr7779 . your reference number is mikbiizu .,0
acorn guest house is a 4 star establishment located at 154 chesterton road with postcode cb41da and phone number 01223353888 . can i assist you any further ?,1
booking was successful . reference number is : q10ryghf .,0
india house is an expensive indian restaurant in the west part of town . would you like me to book it ?,0
"the top 3 place -s serving indian cuisine are curry garden , the golden curry , and saffron brasserie . would you like more options ?",1
you as well .,1
"there are 3 hotel -s that meet your needs . the huntingdon marriott , the cambridge belfry , and the university arms . all are in the center .",0
warkworth house is a 4 star establishment . would you like me to book it for you ?,1
you are very welcome . have a wonderful day !,0
what will be your destination and what day will you like to travel ?,1
booking was successful . reference number isibyoui . is there anything else i can assist you with today ?,0
you are very welcome . please let us know if we can be of any further assistance .,0
where will you leave from ?,0
"booking was successful , your reference number is n9pddwd8 . you pay at the station 30.29 gbp .",1
certain -ly . would time would you like to leave and arrive at your destination ?,1
"ok , what day , what time , and where to and from ?",1
thank you for using our services .,0
tr0236 leaves at 13:35 and arrives at 13:52 . i booked it for you . reference number is t3y4y9s8 .,0
sure thing ! it is a cheap four star hotel on the west side with parking and internet available . is there anything else you would like to know ?,1
train id is tr0254 and departure is cambridge at 17:21 . the total fee is 51.2 gbp payable at the station . reference number is : 5k1emdss .,0
you are very welcome . please let us know if you need anything else .,0
"the duration of the 9:29 train is 38 minutes , arriving at 10:07 .",1
"the restaurant one seven serves british food , is in the centre of town , would you like me to book a reservation for you ?",0
"an entertainment venue meeting your request is whale of a time . the address is unit 8 , viking way , bar hill .",1
you are welcome . have a great day .,0
the address i have listed says magdalene street . is there anything else i can help you with today ?,1
"camboats is located at the plough , green end , fen ditton , in the east side of town .",1
thank you for using our services .,1
"sure , their phone number is 01223902112 and their postcode is cb58sx . can i help you with anything else ?",0
"what day would you like me to book that for ? monday , tuesday ? another day ?",1
great . enjoy your stay !,1
a ticket for that train is 16.60 pounds .,1
it is 51 minutes .,0
"booking was successful , the total fee is 75.59 gbp payable at the station . reference number is : 4e1bcsin .",0
unfortunately the restaurant is full at that time . would you like to try another time or day ?,1
"thank you , have a great day . goodbye",1
i have booked you a taxi . it will be a grey ford and the contact number is 07689877132 .,0
the departure time is 15:21 . the travel time is 105 minutes . how many are traveling ?,1
"yes i could ! how many people are staying , and what days would you like to stay ?",1
yes i can . what restaurant are you looking for ?,1
they do not charge an entrance fee . can i help with anything else ?,1
well i am glad to help enjoy your stay,1
the address is 732-734 newmarket road . would you like to book a room ?,0
the express by holiday inn cambridge is in the east .,0
i have 5 terrific parks . do you have a preference of location ? do you mind an entry fee ?,1
there are 4 in the centre area . would you like to hear about them ?,0
i can definite -ly help you with that . where are you departing from and where is your destination ?,0
"okay . first , let 's find out you are departing from .",1
i have made those reservations and the reference number is 4r3bmwnk .,0
thank you for using our services .,0
i can help with that . where are you departing from and what day would you like to travel ?,0
"unfortunately , i was unable to book at 9:45 on friday , would you like to try for another time ?",0
thank you for contacting cambridge towninfo centre . goodbye !,0
your reservation is all set . your reference number is 4r3bmwnk .,1
i can help with that . where would you like to go ?,0
byard art is on the south end of town .,1
the phone number is 01223902168 . is there anything else i can help you with ?,1
how about the university arms hotel ?,0
your table will be reserved on friday . the reference number is vrx491js .,0
"there are 2 with 0 star rating -s , would you prefer to be in the north area or centre ?",1
we have a lot of museums in the west . do you have any preferences ?,0
"where will you be leaving from , and what day would you like to travel ?",0
how many tickets do you need ?,1
"you are welcome , hope you have a great time ! goodbye .",1
you are very welcome . please contact us again if you need anything else .,0
have a good day !,1
"great , i have 3 options for you !",1
the archway house fits the bill . it is at 52 gilbert road post code cb43pe and it is number is 01223575314,1
"the acorn guest house is located in north cambridge , has four stars , and offers free internet and parking . would you like to make a reservation ?",1
the tr0552 arrives by 17:06 . will that work for you ?,1
"i have booked you a red bmw , it will pick you up .",0
when will you be arriving ?,0
yes it does would you like me to book that for you ?,1
i have 33 hotel -s that meet your criteria . is there a specific area you would like to stay in ?,0
what time do you need to arrive ?,0
